"Fips","Less.Than.High.School.Diploma","At.Least.High.School.Diploma","At.Least.Bachelors.s.Degree","Graduate.Degree","School.Enrollment","Median.Earnings.2010","White..Not.Latino..Population","African.American.Population","Native.American.Population","Asian.American.Population","Other.Race.or.Races","Latino.Population","Children.Under.6.Living.in.Poverty","Adults.65.and.Older.Living.in.Poverty","Total.Population","Preschool.Enrollment.Ratio.enrolled.ages.3.and.4","Poverty.Rate.below.federal.poverty.threshold","Gini.Coefficient","Child.Poverty.living.in.families.below.the.poverty.line","Management.professional.and.related.occupations","Service.occupations","Sales.and.office.occupations","Farming.fishing.and.forestry.occupations","Construction.extraction.maintenance.and.repair.occupations","Production.transportation.and.material.moving.occupations","White","Black","Hispanic","Asian","Amerindian","Other","White..Asian","Sire.Homogeneity","Median.Age","lon","lat","Poor.physical.health.days","Poor.mental.health.days","Low.birthweight","Teen.births","Children.in.single.parent.households","Adult.smoking","Adult.obesity","Diabetes","Sexually.transmitted.infections","HIV.prevalence.rate","Uninsured","Unemployment","Violent.crime","Homicide.rate","Injury.deaths","Infant.mortality","CA","S","MAR","CFS","ACFS","Mean.Alc","Max.Alc","Mixedness","elevation","Annual.Prcp","Winter.Prcp","Summer.Prcp","Spring.Prcp","Autumn.Prcp","Annual.Tavg","Annual.Tmax","Annual.Tmin","Winter.Tavg","Winter.Tmax","Winter.Tmin","Summer.Tavg","Summer.Tmax","Summer.Tmin","Spring.Tavg","Spring.Tmax","Spring.Tmin","Autumn.Tavg","Autumn.Tmax","Autumn.Tmin","Nearest.County","temp","precip","Temp.Bins","Lat.Bins","Lon.Bins","Precip.Bins","Elevation.Bins"
31087,"12.0","88.0","13.7","3.1","73.6","19779.84095","96.85","0.25","0.30000000000000004","0.1","0.7000000000000001","1.8","22.75","7.95",2883,"14.6","12.95","0.396","20.9","29.85","15.1","21.9","3.05","13.85","16.25","96.85","0.25","1.8","0.1","0.30000000000000004","0.7000000000000001","96.95","0.9383815","48.3","-101.044217","40.1768964","3.7","3.3","","36.4","0.202","0.209","0.338","0.095","140.0","","0.168","0.036000000000000004","127.06","","","","2.34964429919954","0.203256026068783","0.6563831255919761","1.79818133754228e-05","1.79818133754228e-05","0.00010694915056000001","0.000454124467962","-0.404787029763551","836.0","2126.0","140.75","930.5","660.75","394.0","","","","","","","","","","","","","","","",31087,"","540.004","",NA,"(-109,-100]","(444,628]","(572,1.01e+03]"
27103,"7.9","92.1","33.6","10.9","80.65","26155.904445","92.25","1.7000000000000002","0.25","1.35","1.2","3.15","17.95","8.5",32210,"39.6","12.25","0.387","12.4","36.15","16.75","24.6","1.0","6.05","15.4","92.25","1.7000000000000002","3.15","1.35","0.25","1.2","93.6","0.85262","33.0","-94.245685","44.3588195","2.4","1.9","0.06","14.8","0.249","0.066","0.289","0.074","85.3","39.7","0.082","0.047","109.15","","42.2","","0.45659120167173206","1.05432755528133","0.589007504891494","-0.00016424905396599998","0.00016424905396599998","0.00021109894794400002","0.0004977506094870001","0.47347137196202504","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-96.7,-93.6]","",""
51161,"10.3","89.7","32.6","11.3","79.0","34445.167935","89.05","5.05","0.15","2.5","1.25","2.0","11.05","4.45",91140,"50.0","5.2","0.398","6.9","40.65","11.3","28.15","0.1","7.1","12.7","89.05","5.05","2.0","2.5","0.15","1.25","91.55","0.796724","42.5","-80.1901101","37.3310768","3.5","3.1","0.08","21.7","0.246","0.17500000000000002","0.266","0.105","257.7","54.9","0.114","0.052000000000000005","145.51","2.52","51.1","5.6","0.88650916269295","0.976478322403687","0.5507520197808451","-0.00012046040104800001","0.00012046040104800001","0.00019510274289900002","0.00064560536965","0.169272895474737","402.3","3883.0","858.0","1084.0","1048.0","893.0","","","","","","","","","","","","","","","",51161,"","986.282","",NA,"(-82.1,-78.2]","(932,1.03e+03]","(396,572]"
41031,"17.4","82.6","15.9","5.5","67.4","22629.81111","61.85","0.45","14.95","0.35000000000000003","2.55","19.85","34.9","6.6",20908,"37.5","18.5","0.427","30.15","23.75","18.55","22.6","3.05","11.35","20.75","61.85","0.45","19.85","0.35000000000000003","14.95","2.55","62.2","0.444977499999999","39.1","-121.1830211","44.64379","4.1","2.2","0.07","67.6","0.428","0.167","0.307","0.088","638.5","71.0","0.251","0.122","106.1","10.05","107.1","10.5","-1.7957256152057401","-0.9402389561693931","0.87754626083258","5.6156534701645715e-05","5.6156534701645715e-05","0.00011892263263600001","0.0004969439236490002","0.09876296608297101","749.142857142857","1239.28571428571","416.571428571429","177.714285714286","345.0","300.0","","","","","","","","","","","","","","","",41031,"","314.778571428571","",NA,"[-164,-109]","[123,444]","(572,1.01e+03]"
53057,"12.3","87.7","23.2","8.7","72.55","28732.28476","78.05","0.55","1.55","1.85","2.2","15.7","18.6","6.15",116526,"42.4","12.05","0.42","16.6","29.5","17.35","24.35","3.45","10.55","14.75","78.05","0.55","15.7","1.85","1.55","2.2","79.9","0.634926","39.9","-121.8162777","48.4930662","3.3","3.9","0.06","45.2","0.318","0.161","0.278","0.081","277.7","54.6","0.193","0.092","200.52","2.89","71.5","4.6","-0.22749128531110602","0.31810776366951105","0.45086066017094506","2.663479644726689e-06","2.663479644726689e-06","5.9567947906359505e-05","0.00019740750089900001","-0.8538876721358871","114.42","7347.4","2719.0","660.0","1581.6","2386.8","499.2","583.2","415.2","377.6","431.8","323.4","625.2","735.0","515.0","488.0","579.4","396.6","504.4","583.4","424.8",53057,"9.95555555555556","1866.2396","9.33,10.7",NA,"[-164,-109]","(1.39e+03,4.3e+03]","(105,167]"
49035,"11.1","88.9","30.1","10.3","74.55","28206.414285","75.15","1.35","0.65","3.15","3.35","16.3","13.35","7.5",1014977,"42.1","9.8","0.419","12.25","34.4","14.15","29.6","0.1","9.65","12.05","75.15","1.35","16.3","3.15","0.65","3.35","78.3","0.59366025","30.4","-111.9242439","40.667882","3.3","3.3","0.07","36.9","0.224","0.109","0.246","0.068","346.6","219.9","0.17200000000000001","0.055","355.73","3.13","61.8","5.3","-0.420273784471124","0.7025329383774681","0.5300341738886171","-5.8372547937668406e-05","5.8372547937668406e-05","0.000130516005029","0.000595933975483","-0.31327022668061805","1711.75333333333","","","","","","","","","","","","","","","","","","","","",49035,"","","",NA,"[-164,-109]","","(1.01e+03,3.06e+03]"
51735,"6.1","93.9","36.0","14.9","84.5","39557.61651","93.0","0.65","0.15","2.9","1.45","1.75","2.75","10.05",11962,"66.9","4.8","0.401","5.3","44.25","11.9","25.3","1.9","9.25","7.4","93.0","0.65","1.75","2.9","0.15","1.45","95.9","0.866301999999999","42.3","-76.3035337","37.1283599","","","0.07","11.1","0.224","","0.295","0.105","216.7","49.1","0.099","0.054","121.06","","39.7","","2.1995931444501","1.3095258571013","0.717230997605751","-0.000184293902234","0.000184293902234","0.000311685662201","0.0009947170540440002","0.96630026342033","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-78.2,178]","",""
47035,"20.0","80.0","15.6","5.2","70.95","21808.41905","96.3","0.35000000000000003","0.25","0.4","0.8","1.9","22.75","10.7",54452,"46.9","16.2","0.444","22.6","27.2","18.35","24.15","0.7000000000000001","12.35","17.25","96.3","0.35000000000000003","1.9","0.4","0.25","0.8","96.7","0.9278285","47.4","-84.9947614","35.9523984","3.6","2.4","0.09","65.0","0.241","0.17400000000000002","0.28600000000000003","0.12","280.8","38.4","0.197","0.09","403.22","7.69","92.1","","-0.39960888190985305","-0.584668990337575","0.568641835283556","2.8249999562135505e-05","2.8249999562135505e-05","3.6035659272840404e-05","0.00022259422506700003","-0.62696329681961","567.966666666667","5637.66666666667","1506.33333333333","1368.66666666667","1547.66666666667","1215.0","549.666666666667","652.333333333333","448.0","366.0","458.0","274.333333333333","724.0","824.666666666667","623.666666666667","544.0","652.0","437.0","561.666666666667","670.333333333333","453.666666666667",47035,"12.7592592592593","1431.96733333333","12.0,13.6",NA,"(-87.2,-84.5]","(1.39e+03,4.3e+03]","(396,572]"
21131,"43.2","56.8","8.1","4.6","77.2","25219.641905","98.5","0.15","0.05","0.1","0.75","0.45","6.5","20.9",11492,"65.5","24.05","0.45","16.35","22.35","19.95","19.3","0.55","18.45","19.5","98.5","0.15","0.45","0.1","0.05","0.75","98.6","0.970305","39.7","-83.3886162","37.0878458","7.8","6.2","0.1","63.3","0.234","0.396","0.363","0.148","71.2","","0.17","0.139","","","97.6","","-0.6305469744682011","-1.6571059342071002","1.40566998746015","8.28412293079062e-05","8.28412293079062e-05","0.000366894899668","0.001532792610087","1.47430844339772","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-84.5,-82.1]","",""
31127,"10.4","89.6","23.0","6.5","80.65","25191.226985","95.75","0.75","0.30000000000000004","0.55","0.75","1.85","16.3","11.75",7114,"48.5","13.5","0.425","9.4","35.35","19.9","20.45","1.5","10.15","12.65","95.75","0.75","1.85","0.55","0.30000000000000004","0.75","96.3","0.91730025","41.7","-95.8509538","40.3874479","3.0","3.7","0.08","20.5","0.159","0.17400000000000002","0.34500000000000003","0.089","233.5","","0.126","0.054","69.41","","77.3","","0.514931530393923","0.35814150530322303","0.593562231138832","-1.27636478719495e-06","1.27636478719495e-06","8.77240107931058e-05","0.000384343077095","-0.6127968295292391","283.5","3168.0","299.0","1194.0","959.0","716.0","529.0","642.0","416.0","279.0","380.0","177.0","756.0","868.0","644.0","533.0","652.0","414.0","544.0","664.0","423.0",31127,"11.6111111111111","804.672","10.7,12.0",NA,"(-96.7,-93.6]","(628,818]","(259,317]"
54089,"24.3","75.7","11.2","3.6","75.4","20573.622855","93.2","4.1","0.15","0.35000000000000003","1.0","1.25","23.0","20.35",13572,"14.9","22.0","0.424","23.6","24.1","23.5","22.15","2.8","9.8","17.65","93.2","4.1","1.25","0.35000000000000003","0.15","1.0","93.55","0.87057575","45.3","-80.8563149","37.6560029","5.8","4.0","0.1","46.2","0.299","0.2","0.357","0.139","57.7","106.0","0.202","0.09","201.26","","117.0","","-0.311980800423034","-1.20594713864414","0.7861238584725411","-8.84610801410446e-06","8.84610801410446e-06","0.00016345602375200002","0.0006078982712200002","-0.15516839643688","446.55","3869.0","858.0","1096.5","1083.0","831.5","533.0","649.5","417.0","335.0","435.5","235.0","719.5","830.5","608.5","524.5","658.5","391.0","549.0","668.5","430.0",54089,"11.8333333333333","982.726","10.7,12.0",NA,"(-82.1,-78.2]","(932,1.03e+03]","(396,572]"
6009,"9.3","90.7","19.6","6.6","71.65","33656.145715","83.55","1.1","1.55","1.3","2.5","10.05","18.8","5.1",46063,"49.5","9.0","0.41200000000000003","12.2","32.1","19.65","24.25","0.75","13.85","9.45","83.55","1.1","10.05","1.3","1.55","2.5","84.85","0.70931575","48.5","-120.5551154","38.1878437","4.3","4.3","0.06","23.2","0.315","0.191","0.258","0.091","153.2","42.8","0.155","0.13","213.5","3.44","89.1","","-0.866451583986037","0.42041618654947704","0.66109897526327","3.52213451306205e-05","3.52213451306205e-05","0.00013326232034300002","0.0009564059767950002","-0.253233621927591","608.675","3629.5","1881.5","53.75","1028.0","666.25","577.25","699.5","455.0","440.0","529.0","350.25","726.5","881.25","571.0","544.25","661.75","426.5","596.5","723.5","469.75",6009,"14.2916666666667","921.893","13.6,14.9",NA,"[-164,-109]","(818,932]","(572,1.01e+03]"
12023,"18.0","82.0","14.9","5.4","68.6","24612.923175","75.4","17.1","0.6000000000000001","0.85","1.7000000000000002","4.45","28.75","10.65",67464,"37.0","16.1","0.432","22.95","28.25","18.15","24.9","0.35000000000000003","13.85","14.5","75.4","17.1","4.45","0.85","0.6000000000000001","1.7000000000000002","76.25","0.6001345","39.5","-82.6231271","30.2213046","4.8","4.5","0.09","63.9","0.398","0.23900000000000002","0.34900000000000003","0.129","474.2","392.1","0.219","0.081","560.23","5.89","101.6","12.3","-0.20611534280315502","-1.13504900431367","0.615066622027312","-2.6248762867497905e-05","2.6248762867497905e-05","9.345841665419273e-05","0.000226242880113","-0.44736363169199705","59.4","5262.0","1062.0","2111.0","1072.0","1017.0","686.0","796.0","576.0","550.0","665.0","436.0","808.0","908.0","709.0","680.0","802.0","559.0","702.0","807.0","598.0",12023,"20.3333333333333","1336.548","18.5,25.2",NA,"(-84.5,-82.1]","(1.27e+03,1.39e+03]","(38.9,105]"
8033,"14.0","86.0","14.9","7.4","74.05","25524.36984","91.75","0.05","2.85","0.15","1.4","3.8","7.45","8.35",1917,"35.9","17.15","0.367","11.5","26.2","16.1","25.45","1.6","22.7","8.0","91.75","0.05","3.8","0.15","2.85","1.4","91.9","0.844260999999999","43.5","-108.5303829","37.747602","4.2","","","41.6","0.18","0.115","0.20800000000000002","0.07100000000000001","","","0.252","0.095","48.62","","","","-0.054526699493446004","0.532310897637523","1.06708891773504","4.0524590961155107e-05","4.0524590961155107e-05","0.000184908232046","0.0007049282589070001","0.414644328901057","2087.4","1486.5","360.0","330.25","323.5","472.75","477.75","610.75","344.5","283.25","394.25","171.25","677.0","831.5","522.5","459.25","594.25","324.5","487.5","618.75","356.25",8033,"8.76388888888889","377.571","8.12,9.33",NA,"(-109,-100]","[123,444]","(1.01e+03,3.06e+03]"
36119,"12.6","87.4","44.5","22.1","83.8","42560.19746","59.1","13.3","0.1","5.45","1.8","20.25","12.75","7.25",949081,"67.9","8.05","0.535","10.35","45.6","16.9","23.65","0.1","7.6","6.1","59.1","13.3","20.25","5.45","0.1","1.8","64.55","0.411271499999999","39.7","-73.745912","41.1527698","3.1","2.8","0.08","16.8","0.273","0.13","0.17200000000000001","0.082","313.9","474.3","0.122","0.07200000000000001","257.92","2.8200000000000003","32.0","4.9","1.03873598586455","1.05239037146301","1.10020671654399","-2.71150080852767e-05","2.71150080852767e-05","0.00040316619416300007","0.0023917848595500003","0.883002538078102","117.25","5094.25","1111.25","1293.75","1333.5","1355.75","","","","","","","","","","","","","","","",36119,"","1293.9395","",NA,"(-78.2,178]","(1.27e+03,1.39e+03]","(105,167]"
38087,"8.6","91.4","28.1","8.4","76.45","26368.299365","97.8","0.05","0.7000000000000001","0.0","0.15","1.3","12.05","15.75",715,"0.0","12.7","0.423","10.8","45.85","11.35","15.3","12.25","9.15","6.2","97.8","0.05","1.3","0.0","0.7000000000000001","0.15","97.8","0.9567045","45.4","-103.462462","46.4458339","","","","","0.203","","0.294","0.091","","","0.11900000000000001","0.013000000000000001","0.0","","","","","0.7375292641892821","0.933430209537997","-5.2578858157903405e-05","5.2578858157903405e-05","0.000255448247563","0.001220590315925","0.461216101232497","887.0","1443.0","106.0","646.0","394.0","297.0","444.0","573.0","315.0","199.0","313.0","85.0","685.0","829.0","541.0","433.0","560.0","306.0","453.0","584.0","322.0",38087,"6.88888888888889","366.522","6.44,8.12",NA,"(-109,-100]","[123,444]","(572,1.01e+03]"
31015,"10.3","89.7","13.2","2.3","66.8","19467.094605","97.15","0.0","0.5","0.4","0.35000000000000003","1.55","13.85","10.95",2109,"23.3","8.7","0.391","13.35","39.95","16.4","16.1","7.5","8.95","11.1","97.15","0.0","1.55","0.4","0.5","0.35000000000000003","97.55","0.94410575","47.0","-98.7730221","42.8944477","2.0","","","","0.069","0.15","0.309","0.09","","","0.187","0.035","31.86","","","","","0.7517625306765741","0.9885530770684391","1.8307981284715302e-05","1.8307981284715302e-05","0.000313377806133","0.0010187302302600001","0.49207445094091","516.4","2431.2","153.0","911.8","804.0","562.4","","","","","","","","","","","","","","","",31015,"","617.5248","",NA,"(-100,-96.7]","(444,628]","(396,572]"
47039,"28.1","71.9","10.4","3.6","72.45","22228.990475","92.35","2.75","0.35000000000000003","0.2","1.4","3.0","32.45","21.0",11614,"22.1","23.05","0.5","35.35","24.45","15.05","25.05","1.25","9.5","24.6","92.35","2.75","3.0","0.2","0.35000000000000003","1.4","92.55","0.85472075","44.0","-88.1073838","35.6034221","5.6","2.1","0.08","52.0","0.353","0.17500000000000002","0.333","0.132","350.8","95.6","0.184","0.096","166.2","","112.6","","-0.599343976092862","-1.25032471871948","0.8123457895589781","1.2968390856515902e-05","1.2968390856515902e-05","0.00016194249855099998","0.000746323673471","-0.10410083264345601","131.1","5577.5","1410.5","1275.0","1562.5","1329.5","590.0","710.5","469.5","396.5","510.0","283.0","770.5","881.5","659.5","588.0","715.0","461.5","601.5","732.5","470.5",47039,"15.0","1416.685","14.9,16.6",NA,"(-90.4,-87.2]","(1.39e+03,4.3e+03]","(105,167]"
12113,"11.6","88.4","24.7","8.1","78.05","27608.513015","85.35","5.0","0.75","1.9","2.9","4.1","19.75","7.35",149337,"54.4","10.8","0.403","16.5","31.45","18.9","26.65","0.45","12.85","9.7","85.35","5.0","4.1","1.9","0.75","2.9","87.25","0.7339015","38.7","-87.0142549","30.7036328","4.1","3.1","0.08","33.4","0.263","0.23700000000000002","0.28","0.10400000000000001","233.6","145.9","0.184","0.077","157.81","2.56","67.0","6.5","1.53840282215506","0.25996477615208","0.368886231377189","-1.2110197196657501e-05","1.2110197196657501e-05","5.8812165757542016e-05","0.000195587945652","-0.9143988895171651","48.7","","","","","","682.333333333333","792.0","573.0","534.333333333333","648.0","421.333333333333","817.0","914.0","720.0","682.666666666667","802.333333333333","562.666666666667","693.0","801.333333333333","584.333333333333",12113,"20.1296296296296","","18.5,25.2",NA,"(-87.2,-84.5]","","(38.9,105]"
13135,"12.7","87.3","34.9","10.9","78.9","32855.99524","47.95","21.35","0.2","9.95","2.05","18.45","17.3","8.0",786116,"49.8","10.25","0.40800000000000003","14.1","37.85","13.5","27.9","0.1","11.05","9.65","47.95","21.35","18.45","9.95","0.2","2.05","57.9","0.31986725","33.3","-84.0229381","33.9591011","2.6","2.7","0.08","33.0","0.28","0.136","0.253","0.074","355.1","195.3","0.23800000000000002","0.078","256.77","5.37","40.6","6.2","0.48644002183683804","0.589898359891041","0.713368871578544","-4.0600274907987004e-05","4.0600274907987004e-05","0.00016509505297300001","0.000549887524264","-0.086970750011279","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-84.5,-82.1]","",""
21023,"26.0","74.0","11.6","3.5","73.15","25161.574285","97.4","0.7000000000000001","0.4","0.05","0.55","0.9","32.9","13.95",8553,"20.3","19.4","0.424","27.0","23.65","15.55","18.9","0.55","14.8","26.5","97.4","0.7000000000000001","0.9","0.05","0.4","0.55","97.45","0.9488525","40.3","-84.1003549","38.678523","4.5","3.8","0.09","48.4","0.273","0.326","0.336","0.125","223.2","71.6","0.17500000000000002","0.08600000000000001","66.57","","80.2","","-0.46379043335626","-0.934267030691829","0.621075838416797","1.47607246764325e-05","1.47607246764325e-05","0.00010190493135000002","0.00034303122943000005","-0.47789775803036705","146.3","4004.0","869.0","1052.0","1216.0","867.0","544.0","650.0","437.0","336.0","426.0","247.0","738.0","847.0","629.0","529.0","644.0","413.0","568.0","680.0","456.0",21023,"12.4444444444444","1017.016","12.0,13.6",NA,"(-84.5,-82.1]","(932,1.03e+03]","(105,167]"
21065,"33.0","67.0","6.6","3.1","68.65","22905.207935","98.1","0.1","0.25","0.05","0.9500000000000001","0.55","47.7","20.1",14776,"15.4","26.5","0.485","34.75","22.05","14.0","24.95","1.05","12.0","25.95","98.1","0.1","0.55","0.05","0.25","0.9500000000000001","98.15","0.962488999999999","39.6","-83.9639272","37.6924599","4.5","6.6","0.1","70.0","0.319","0.361","0.323","0.134","190.9","","0.187","0.089","100.67","11.61","118.1","","-0.33349754476071103","-1.96531343317805","0.9507029016637951","-9.137220827631913e-05","9.137220827631913e-05","0.000380078378806","0.001170269848353","0.9584790743497741","219.5","4871.0","1141.0","1365.0","1367.0","998.0","545.0","666.0","424.0","348.0","455.0","241.0","732.0","845.0","620.0","536.0","668.0","405.0","559.0","691.0","428.0",21065,"12.5","1237.234","12.0,13.6",NA,"(-84.5,-82.1]","(1.19e+03,1.27e+03]","(216,259]"
